Target_genes	Mxi1|Average	SRX140388|CH12	SRX140391|MEL	SRX15939545|NIH/3T3	SRX15939546|NIH/3T3	STRING
Dcp1a	525.25	567	968	356	210	0
Park7	525.0	420	470	524	686	0
Vps25	524.75	623	625	398	453	0
Utp14a	524.75	737	783	285	294	0
Hgsnat	524.75	523	363	678	535	0
Tmed2	524.5	406	770	321	601	0
Slc35b3	524.5	397	424	708	569	0
Med6	524.5	753	902	261	182	0
Lgals3bp	524.5	627	259	435	777	0
Ube3a	524.25	378	797	447	475	0
Slc25a28	524.25	304	380	662	751	0
Pim1	524.25	725	830	328	214	0
Lrrc8b	524.25	194	366	665	872	0
Lonrf1	524.25	213	221	988	675	0
Fads3	524.25	0	166	913	1018	0
Tradd	524.0	538	439	667	452	0
Hsf4	524.0	538	439	667	452	0
Fbxl8	524.0	538	439	667	452	0
Cisd2	524.0	413	357	715	611	0
Xpc	523.5	485	470	583	556	0
Rhof	523.5	209	708	568	609	0
Lsm3	523.5	485	470	583	556	0
U2af1	523.25	233	331	758	771	0
Tnfaip3	523.25	239	553	366	935	0
Golga7b	523.25	615	1478	0	0	0
Stip1	523.0	384	455	822	431	0
Gins4	523.0	435	762	399	496	0
Snn	522.75	464	317	668	642	0
Prm3	522.75	303	977	626	185	0
Otud4	522.75	397	457	690	547	0
Mmp11	522.75	466	705	478	442	0
Chchd10	522.75	466	705	478	442	0
Spag4	522.5	329	907	382	472	0
Nfic	522.5	203	592	653	642	0
Gas8	522.5	465	521	629	475	0
Dsn1	522.5	403	677	586	424	0
Dbndd1	522.5	465	521	629	475	0
Usp8	522.25	367	797	427	498	0
Mtpn	522.25	319	326	685	759	0
Il31ra	522.25	750	648	365	326	0
Adamts17	522.25	863	1226	0	0	0
Snx17	522.0	490	814	362	422	0
Eif2b4	522.0	490	814	362	422	0
Edc4	522.0	618	735	353	382	0
Clip1	522.0	394	861	349	484	0
Ciao2b	522.0	436	808	469	375	0
Tomm40	521.75	333	705	566	483	0
Rnf7	521.75	296	715	602	474	0
Cacnb3	521.75	159	349	837	742	0
Zfp809	521.5	511	909	297	369	0
Zkscan6	521.25	303	488	647	647	0
Rsbn1l	521.25	461	837	395	392	0
Mysm1	521.25	521	504	543	517	0
Lmbrd1	520.75	646	624	396	417	0
Mief1	520.5	418	307	799	558	0
Kbtbd8	520.5	301	552	686	543	0
Brf1	520.5	308	915	478	381	0
Ank2	520.5	600	264	765	453	0
Trappc4	520.25	349	382	519	831	0
Rps25	520.25	349	382	519	831	0
Nup160	520.25	410	556	532	583	0
Ddx59	520.0	229	323	770	758	0
Zfat	519.75	492	508	614	465	0
Tuba1a	519.5	565	296	603	614	0
Timmdc1	519.5	618	513	449	498	0
Gorab	519.5	362	472	672	572	0
Ern1	519.5	356	1218	265	239	0
Cfl2	519.5	441	438	607	592	0
Lcmt1	519.25	467	757	427	426	0
Zfp622	519.0	379	595	460	642	0
Ccdc88a	519.0	334	515	626	601	0
Bin3	519.0	458	631	558	429	0
Slc26a8	518.75	540	363	593	579	0
Nsun3	518.75	773	392	380	530	0
Nde1	518.75	376	590	557	552	0
Marf1	518.75	376	590	557	552	0
Tap1	518.5	263	313	857	641	0
Psmb9	518.5	263	313	857	641	0
Psmd4	518.25	313	622	571	567	0
Kpna1	518.25	668	686	337	382	0
Zfp955a	518.0	241	519	507	805	0
Plekha8	518.0	679	614	340	439	0
Nqo2	518.0	332	389	564	787	0
Gtf2h4	518.0	361	1002	401	308	0
Fkbp14	518.0	679	614	340	439	0
Rhobtb1	517.75	326	0	721	1024	0
Fam222b	517.75	406	227	622	816	0
Dmac1	517.75	353	913	416	389	0
Ankrd46	517.75	298	510	581	682	0
A930033H14Rik	517.75	326	0	721	1024	0
Setd6	517.5	422	498	707	443	0
Rabggta	517.5	672	575	476	347	0
Agbl3	517.5	721	0	762	587	0
Zfp397	517.25	273	441	469	886	0
Txndc12	517.25	239	260	696	874	0
Rnf123	517.25	435	609	502	523	0
Ptpn11	517.25	902	444	421	302	0
Mst1	517.25	435	609	502	523	0
Gtpbp3	517.25	549	563	496	461	0
Fbxl18	517.25	609	536	410	514	0
Btf3l4	517.25	239	260	696	874	0
Ano8	517.25	549	563	496	461	0
Zfp560	517.0	477	911	371	309	0
Zfp367	516.75	481	338	703	545	0
Hscb	516.75	330	832	424	481	0
Chek2	516.75	330	832	424	481	0
Abca3	516.75	405	851	338	473	0
Abca17	516.75	405	851	338	473	0
Sypl	516.5	620	428	522	496	0
Aars2	516.5	536	524	516	490	0
Naa35	516.25	350	590	553	572	0
Mdm1	516.25	362	494	634	575	0
Lamtor4	516.25	525	768	429	343	0
Aco1	516.25	302	419	686	658	0
Gja1	516.0	371	0	917	776	0
Sar1a	515.75	253	313	731	766	0
Rogdi	515.75	350	382	589	742	0
Gjb3	515.75	359	0	684	1020	0
Cep131	515.75	243	253	496	1071	0
Zpbp	515.5	732	545	259	526	0
Spata48	515.5	732	545	259	526	0
Fstl3	515.5	196	302	674	890	0
Fam13b	515.5	500	465	521	576	0
Serinc4	515.25	462	857	431	311	0
Idh2	515.25	367	258	710	726	0
Hypk	515.25	462	857	431	311	0
Cdc37l1	515.25	251	707	470	633	0
Snx15	515.0	506	390	461	703	0
Cul3	515.0	496	853	322	389	0
Pfdn5	514.75	483	774	420	382	0
Gusb	514.75	494	652	423	490	0
Cdk20	514.75	0	885	590	584	0
Apobec3	514.75	0	497	508	1054	0
Sumf2	514.5	507	632	495	424	0
Ufsp1	514.25	547	353	448	709	0
Plpp2	514.25	326	404	700	627	0
Tet2	514.0	996	650	261	149	0
Spg7	514.0	306	382	745	623	0
Spata25	514.0	334	979	337	406	0
Rrm1	514.0	582	688	388	398	0
Lpin2	514.0	623	493	417	523	0
Btrc	514.0	845	805	181	225	0
Vps72	513.75	513	882	291	369	0
Cd164	513.75	184	353	833	685	0
Vapb	513.5	182	389	669	814	0
Trak2	513.5	405	733	405	511	0
Thap4	513.5	455	655	579	365	0
Spaca9	513.5	773	662	292	327	0
Rps6ka4	513.5	351	326	558	819	0
Atg4b	513.5	455	655	579	365	0
Ak8	513.5	773	662	292	327	0
Rpl17	513.0	270	486	568	728	0
Ncapg	513.0	273	553	551	675	0
Mob1b	513.0	520	551	482	499	0
Rpl10a	512.75	402	733	424	492	0
Pafah2	512.75	497	860	287	407	0
Tmem139	512.5	254	438	724	634	0
Lin52	512.5	369	460	570	651	0
Lgals1	512.5	220	291	669	870	0
Gm46430	512.5	475	520	538	517	0
Cep164	512.5	471	501	536	542	0
Casp2	512.5	254	438	724	634	0
Aldh6a1	512.5	369	460	570	651	0
Ube2z	512.25	459	642	495	453	0
Tmem79	512.25	354	762	466	467	0
Smg5	512.25	354	762	466	467	0
Rabif	512.25	361	438	708	542	0
Oip5	512.25	446	444	618	541	0
Nusap1	512.25	446	444	618	541	0
Ttc33	512.0	377	529	577	565	0
Retsat	512.0	279	681	462	626	0
Elmod3	512.0	279	681	462	626	0
Cep135	512.0	333	391	582	742	0
Auh	512.0	373	403	559	713	0
Dpp9	511.75	323	480	651	593	0
Amdhd2	511.75	0	909	592	546	0
Zfp715	511.5	502	502	553	489	0
Ptp4a1	511.5	288	644	600	514	0
Nfatc2ip	511.5	487	462	571	526	0
Wdr83os	511.25	539	391	687	428	0
Wdr83	511.25	539	391	687	428	0
Ulk2	511.25	487	558	438	562	0
Ssbp4	511.25	649	619	383	394	0
Rbm15b	511.25	567	554	393	531	0
Matn2	511.25	291	0	627	1127	0
Man2b1	511.25	539	391	687	428	0
Herc2	511.25	566	495	475	509	0
Entpd5	511.25	603	835	382	225	0
Bbof1	511.25	603	835	382	225	0
Top3a	511.0	441	727	465	411	0
Smcr8	511.0	441	727	465	411	0
Mrs2	511.0	508	559	488	489	0
Mapk6	511.0	436	609	574	425	0
Dbp	511.0	464	669	362	549	0
Tkt	510.75	493	465	555	530	0
Nub1	510.75	338	544	559	602	0
Nlrp10	510.75	437	742	402	462	0
Eif3f	510.75	437	742	402	462	0
Dgkz	510.75	292	445	779	527	0
Actl6a	510.75	244	387	667	745	0
Trim23	510.5	320	524	507	691	0
Trappc13	510.5	320	524	507	691	0
Shld3	510.5	320	524	507	691	0
Fubp3	510.5	671	481	385	505	0
Zfp598	510.0	283	627	569	561	0
Pdcd7	510.0	451	796	545	248	0
Fmc1	510.0	313	523	678	526	0
Ctcf	510.0	346	590	721	383	0
Atg12	510.0	161	680	437	762	0
Ap3s1	510.0	161	680	437	762	0
Ap1s1	510.0	1121	271	240	408	0
Zfp87	509.75	389	869	396	385	0
Slc33a1	509.75	539	659	415	426	0
Nagk	509.75	397	240	610	792	0
Rbm6	509.5	435	713	467	423	0
Hmbs	509.5	448	445	528	617	0
BC005537	509.5	299	1044	248	447	0
Ybey	509.25	498	519	518	502	0
Mcm3ap	509.25	498	519	518	502	0
Ptcd1	509.0	572	805	374	285	0
Cpsf4	509.0	572	805	374	285	0
Ccne1	509.0	352	374	783	527	0
Gosr1	508.75	483	885	246	421	0
Tmem175	508.5	405	525	641	463	0
Neurl2	508.5	375	979	274	406	0
Glrx	508.5	289	612	562	571	0
Gak	508.5	405	525	641	463	0
Ctsa	508.5	375	979	274	406	0
Brap	508.5	413	452	643	526	0
Acad10	508.5	413	452	643	526	0
Vdac1	508.0	486	868	319	359	0
Frg1	508.0	397	477	642	516	0
Fbxo7	508.0	368	322	515	827	0
Sh2b3	507.75	162	353	851	665	0
Dhx40	507.75	674	959	228	170	0
Tpx2	507.5	371	494	571	594	0
Cep83	507.5	263	258	807	702	0
Usp24	507.25	190	229	786	824	0
Ppp1r27	507.25	476	573	445	535	0
Mcrip1	507.25	476	573	445	535	0
Lemd2	507.25	347	462	639	581	0
Sec61a1	507.0	387	553	591	497	0
Ncoa4	507.0	425	847	465	291	0
Dyrk1a	507.0	1240	414	161	213	0
Cracr2b	507.0	416	679	169	764	0
Ubb	506.75	551	633	423	420	0
Arhgap33	506.75	577	338	680	432	0
Zgrf1	506.5	343	620	598	465	0
Rnf146	506.5	335	325	722	644	0
Puf60	506.5	341	362	722	601	0
Larp7	506.5	343	620	598	465	0
Kansl3	506.5	337	524	576	589	0
Fer1l5	506.5	337	524	576	589	0
Dpy30	506.5	385	677	540	424	0
Lrrc20	506.25	381	338	688	618	0
Cry1	506.25	488	0	712	825	0
Zfp84	506.0	499	699	425	401	0
Mrps22	505.75	399	831	359	434	0
Cabyr	505.75	322	1701	0	0	0
Dhx9	505.5	311	664	596	451	0
Casp8ap2	505.5	413	898	338	373	0
Btbd10	505.5	529	354	499	640	0
Trmt12	505.25	413	830	240	538	0
Tcp1	505.25	297	538	585	601	0
Ran	505.25	231	291	748	751	0
Pcdhgc3	505.25	0	0	1027	994	0
Mrpl18	505.25	297	538	585	601	0
Gtf2f1	505.25	919	722	157	223	0
Ddx42	505.25	659	673	373	316	0
Ccdc47	505.25	659	673	373	316	0
Tssk1	505.0	192	222	617	989	0
Taf10	505.0	481	635	469	435	0
Pitpnb	505.0	212	433	683	692	0
Gpr155	505.0	448	321	671	580	0
Dgcr2	505.0	192	222	617	989	0
Cyren	505.0	387	321	587	725	0
Zscan30	504.75	477	833	307	402	0
Zfp568	504.75	426	272	618	703	0
Zfp35	504.75	477	833	307	402	0
Coa8	504.75	442	617	503	457	0
Bag5	504.75	442	617	503	457	0
Ap5s1	504.75	535	341	523	620	0
Srsf3	504.5	291	400	750	577	0
Spdye4b	504.5	349	557	510	602	0
Rbak	504.5	349	557	510	602	0
Amfr	504.5	136	766	694	422	0
Terf2	504.25	301	379	667	670	0
Tada2b	504.25	609	676	356	376	0
Shb	504.25	329	449	717	522	0
Mapk8ip3	504.25	431	202	664	720	0
Ltn1	504.25	534	406	447	630	0
Gstp2	504.25	358	605	548	506	0
Gstp1	504.25	358	605	548	506	0
Ccdc96	504.25	609	676	356	376	0
Tdrd9	504.0	342	1055	333	286	0
Rapgef6	504.0	364	523	621	508	0
Pik3r4	504.0	941	581	294	200	0
Mterf1a	504.0	399	547	538	532	0
Fam168b	504.0	245	380	657	734	0
Csk	504.0	316	1076	247	377	0
Atp5mpl	504.0	342	1055	333	286	0
Ptpn4	503.75	779	499	365	372	0
Luc7l2	503.75	295	559	708	453	0
Arrdc2	503.5	215	656	612	531	0
Zswim9	503.25	467	594	550	402	0
Rab14	503.25	405	677	475	456	0
Lig1	503.25	467	594	550	402	0
Snx27	503.0	163	525	538	786	0
Wdtc1	502.75	499	482	526	504	0
Vsig10l	502.75	601	188	322	900	0
Uchl5	502.75	467	631	458	455	0
Tubb4b	502.75	520	722	346	423	0
Tsnax	502.75	429	509	506	567	0
Ro60	502.75	467	631	458	455	0
Gm27021	502.75	293	362	704	652	0
Emc8	502.75	293	362	704	652	0
Cs	502.75	265	386	558	802	0
Cox4i1	502.75	293	362	704	652	0
Tgif1	502.5	456	438	569	547	0
Rwdd2a	502.5	421	496	552	541	0
Rps21	502.5	384	595	530	501	0
Pgm3	502.5	421	496	552	541	0
Atf4	502.5	493	356	458	703	0
Arpc3	502.5	586	674	314	436	0
Tfeb	502.25	334	477	395	803	0
Nudt16l1	502.25	419	658	402	530	0
Gng12	502.25	161	472	491	885	0
Gm14322	502.25	350	0	698	961	0
Chd1	502.0	113	243	853	799	0
Bard1	502.0	452	206	786	564	0
Zfp747	501.75	604	608	295	500	0
Orai3	501.75	395	1033	305	274	0
Ambra1	501.75	669	687	360	291	0
Slc25a36	501.5	499	689	381	437	0
Sf3b2	501.5	319	706	392	589	0
Gal3st3	501.5	319	706	392	589	0
Vps13a	501.25	440	334	569	662	0
Nmt2	501.25	385	269	689	662	0
Ptms	501.0	922	249	326	507	0
Dlgap3	501.0	931	296	310	467	0
Atxn10	501.0	298	149	755	802	0
Snai1	500.75	583	437	476	507	0
Bbc3	500.75	244	522	639	598	0
Arf2	500.75	454	370	595	584	0
Tmem184b	500.5	250	366	635	751	0
Rhbdf2	500.25	569	802	183	447	0
Prim2	500.25	518	434	501	548	0
Rps27rt	500.0	365	669	366	600	0
Rev1	500.0	495	323	657	525	0
Rab13	500.0	365	669	366	600	0
Csnk1d	500.0	766	475	317	442	0
Acbd3	500.0	402	328	650	620	0
Ttc7	499.75	247	429	578	745	0
Kif11	499.75	372	441	582	604	0
Zfp653	499.25	390	863	343	401	0
Ccm2	499.25	351	467	588	591	0
Mapkap1	499.0	551	466	453	526	0
Klf9	499.0	0	0	1005	991	0
Il4ra	499.0	309	473	529	685	0
Golga3	499.0	522	537	428	509	0
Tbp	498.75	553	565	497	380	0
Psmb1	498.75	553	565	497	380	0
Zkscan8	498.5	439	589	360	606	0
Rpgrip1l	498.5	651	532	515	296	0
Ptpn2	498.5	384	575	542	493	0
Mrpl11	498.5	342	615	413	624	0
Fto	498.5	651	532	515	296	0
Dcaf1	498.5	495	595	483	421	0
Nampt	498.25	355	322	725	591	0
Igsf8	498.25	459	641	418	475	0
Gnai3	498.25	322	496	621	554	0
Usp28	498.0	350	554	468	620	0
Nupr1	498.0	73	494	693	732	0
Sys1	497.75	340	556	530	565	0
Mycbp2	497.75	518	532	514	427	0
L3hypdh	497.75	209	260	754	768	0
Jkamp	497.75	209	260	754	768	0
Gm14325	497.75	262	334	532	863	0
Eri1	497.75	455	339	686	511	0
Eef1g	497.75	456	472	572	491	0
Bend6	497.75	115	0	955	921	0
Atg101	497.75	416	580	561	434	0
Parp11	497.5	554	436	463	537	0
LTO1	497.5	397	719	359	515	0
C2cd2	497.5	195	385	624	786	0
Zkscan5	497.25	802	614	254	319	0
Zkscan14	497.25	802	614	254	319	0
Ptrhd1	497.25	482	569	502	436	0
Dusp7	497.25	371	700	468	450	0
Cenpo	497.25	482	569	502	436	0
Med23	497.0	509	728	344	407	0
Cdk6	497.0	350	314	450	874	0
Ttc37	496.75	554	661	374	398	0
Ptpn6	496.75	589	774	358	266	0
Pex14	496.75	478	550	269	690	0
Grcc10	496.75	589	774	358	266	0
Fbxo9	496.75	315	376	485	811	0
Ehd3	496.75	667	711	273	336	0
Dffa	496.75	478	550	269	690	0
Cilk1	496.75	315	376	485	811	0
C2cd5	496.75	387	610	421	569	0
Btbd9	496.75	418	646	474	449	0
Arsk	496.75	554	661	374	398	0
Lrriq3	496.5	558	526	459	443	0
Fpgt	496.5	558	526	459	443	0
Cbr4	496.5	614	893	240	239	0
Ypel1	496.25	353	271	662	699	0
Atp11b	496.25	507	516	441	521	0
Susd6	496.0	274	275	593	842	0
Snapc1	496.0	326	461	609	588	0
Xrn1	495.75	572	608	416	387	0
Ucp2	495.75	385	1121	194	283	0
Smpd3	495.75	622	762	382	217	0
Mansc4	495.75	249	396	466	872	0
Klhl42	495.75	249	396	466	872	0
Wtap	495.5	392	611	518	461	0
Stat5b	495.5	220	1064	327	371	0
Mybl1	495.5	245	224	809	704	0
Chrac1	495.5	186	269	741	786	0
Traf5	495.25	457	413	588	523	0
Kmt5c	495.25	1025	567	208	181	0
Tent4b	495.0	439	482	581	478	0
Mllt1	495.0	815	1165	0	0	0
Pskh1	494.75	316	636	638	389	0
Irx5	494.75	0	565	746	668	0
Ciart	494.75	0	1394	244	341	0
Tedc2	494.5	514	290	651	523	0
Riox1	494.5	433	399	635	511	0
Gypc	494.5	461	524	436	557	0
Mcm10	494.25	435	512	556	474	0
Atp6v1fnb	494.0	584	791	269	332	0
Atp6v1f	494.0	584	791	269	332	0
Mrm2	493.75	509	711	195	560	0
Mfn1	493.75	244	320	591	820	0
Csnk1g1	493.75	883	659	208	225	0
Supt5	493.5	586	518	502	368	0
Slc19a2	493.5	440	432	592	510	0
Gsc2	493.5	587	717	304	366	0
Ess2	493.5	587	717	304	366	0
Stk11	493.25	324	300	823	526	0
Smim14	493.25	265	425	502	781	0
R3hcc1l	493.25	470	592	467	444	0
Paip2b	493.25	360	379	568	666	0
Otub1	493.25	670	545	401	357	0
Tex2	493.0	492	520	443	517	0
Saal1	493.0	425	503	412	632	0
Saa3	493.0	425	503	412	632	0
Ppp1r15b	493.0	265	861	355	491	0
Naa60	493.0	615	390	521	446	0
Grn	493.0	656	575	344	397	0
Fbxl13	493.0	545	414	370	643	0
Armc10	493.0	545	414	370	643	0
Aarsd1	493.0	519	479	422	552	0
Mynn	492.75	452	670	366	483	0
Actrt3	492.75	452	670	366	483	0
Tctex1d2	492.5	0	655	650	665	0
Sh3pxd2b	492.5	195	293	646	836	0
Bcl2l12	492.5	293	349	658	670	0
Atp6v1e1	492.5	364	569	431	606	0
Xndc1	492.0	652	621	302	393	0
Tyk2	492.0	287	1215	248	218	0
Rnf121	492.0	652	621	302	393	0
Mrps7	492.0	249	450	566	703	0
Gga3	492.0	249	450	566	703	0
Fxn	492.0	283	253	708	724	0
Cln5	492.0	407	435	587	539	0
Zbtb40	491.75	548	843	233	343	0
Osm	491.75	964	1003	0	0	0
Slc39a7	491.5	409	551	501	505	0
Rxrb	491.5	409	551	501	505	0
H2-Ke6	491.5	409	551	501	505	0
Eif2b2	491.5	814	592	341	219	0
Map3k20	491.25	114	155	927	769	0
Fzr1	491.25	557	833	332	243	0
Rgs2	491.0	252	414	559	739	0
Ptdss1	491.0	401	393	616	554	0
Mterf3	491.0	401	393	616	554	0
Man1a2	491.0	463	498	540	463	0
Klf4	491.0	541	0	678	745	0
Dnajb2	491.0	552	535	406	471	0
Chmp6	491.0	526	745	284	409	0
A630095N17Rik	491.0	552	535	406	471	0
Zbtb17	490.75	481	651	346	485	0
Spop	490.75	630	664	294	375	0
Pctp	490.75	685	291	428	559	0
Kansl1	490.75	303	462	681	517	0
Tor4a	490.5	566	341	466	589	0
Styx	490.25	310	661	578	412	0
Rad23b	490.25	389	393	596	583	0
Orai1	490.25	376	528	542	515	0
Dusp1	490.25	351	298	670	642	0
Cwc22	490.25	511	391	461	598	0
BC031181	490.25	272	393	568	728	0
Prkar2a	490.0	473	546	491	450	0
Mcat	490.0	235	250	735	740	0
Exo5	490.0	419	633	330	578	0
Cdc45	489.75	493	436	520	510	0
B4galt6	489.75	716	259	494	490	0
Sphk2	489.5	546	675	405	332	0
Rpl18	489.5	546	675	405	332	0
Ptpn23	489.5	438	586	465	469	0
Nuf2	489.5	667	698	298	295	0
Gtf3c3	489.5	511	622	384	441	0
Gm6712	489.5	272	528	449	709	0
Fam83e	489.5	546	675	405	332	0
Cox6a1	489.5	276	634	490	558	0
Ascc2	489.5	498	641	330	489	0
Zfp110	489.25	850	530	229	348	0
Tpi1	489.25	439	686	476	356	0
Spsb2	489.25	439	686	476	356	0
Mfsd4b4	489.25	308	0	705	944	0
Mrps30	489.0	266	482	672	536	0
Ikbkb	489.0	272	704	584	396	0
Harbi1	489.0	324	624	520	488	0
Fbp2	489.0	458	469	357	672	0
Atg13	489.0	324	624	520	488	0
Por	488.75	540	553	478	384	0
Fbxo30	488.75	213	375	593	774	0
Smndc1	488.5	399	691	403	461	0
Sec62	488.5	288	436	693	537	0
Fh1	488.5	334	320	732	568	0
Adnp	488.5	714	694	229	317	0
Mtmr2	488.25	306	657	481	509	0
Intu	488.25	0	826	573	554	0
Fnta	488.25	315	396	373	869	0
Arl4a	488.25	364	578	582	429	0
Aldoa	488.25	329	683	367	574	0
Zfp398	488.0	401	478	488	585	0
Ercc5	488.0	303	340	681	628	0
Rnf168	487.75	352	434	599	566	0
Ptk2	487.75	139	315	795	702	0
Dnajc19	487.75	397	376	576	602	0
Rnaset2a	487.5	416	452	654	428	0
Rad54l2	487.5	627	801	212	310	0
Pak2	487.5	254	336	749	611	0
Ttll1	487.25	614	765	570	0	0
Rasa1	487.0	342	457	557	592	0
Pigo	487.0	714	630	209	395	0
Cnot2	487.0	222	277	692	757	0
Urm1	486.75	304	686	485	472	0
Polr3k	486.75	413	615	436	483	0
Mterf4	486.75	775	930	135	107	0
Rps9	486.5	284	374	451	837	0
Ntn3	486.5	244	241	846	615	0
Dolpp1	486.5	273	595	505	573	0
Avl9	486.5	355	260	503	828	0
Asxl1	486.5	272	273	679	722	0
Zdhhc12	486.25	402	940	293	310	0
Slc25a17	486.25	398	382	629	536	0
Mettl9	486.25	474	553	464	454	0
Ttc14	486.0	444	576	470	454	0
Mrpl27	486.0	614	457	467	406	0
Lrig2	486.0	271	899	410	364	0
Fkbp1a	486.0	344	287	664	649	0
Eme1	486.0	614	457	467	406	0
Cmas	485.75	264	610	674	395	0
Wwox	485.5	643	612	415	272	0
Tyw1	485.5	408	581	522	431	0
Thap7	485.5	372	371	600	599	0
Sprtn	485.5	422	375	585	560	0
Sbds	485.5	408	581	522	431	0
Rnf113a1	485.5	555	587	392	408	0
Ndufa1	485.5	555	587	392	408	0
Exoc8	485.5	422	375	585	560	0
Bhlhe40	485.5	154	464	785	539	0
Ube2d1	485.25	168	173	741	859	0
Srrt	485.25	693	622	318	308	0
Scyl1	485.25	405	352	545	639	0
Ggta1	485.0	183	357	679	721	0
Bnip3	485.0	213	443	666	618	0
Agbl5	485.0	546	891	265	238	0
Zfp12	484.75	269	413	517	740	0
Snf8	484.75	609	695	426	209	0
Jade2	484.75	257	505	440	737	0
Akap9	484.75	237	320	824	558	0
Rps16	484.5	462	536	515	425	0
Lars	484.5	490	694	423	331	0
Jak2	484.5	254	548	554	582	0
Coa6	484.5	323	326	727	562	0
Cdkal1	484.5	337	800	339	462	0
Slc31a1	484.25	339	497	474	627	0
Rprd1a	484.25	251	339	599	748	0
Lgals8	484.25	453	697	359	428	0
Hyls1	484.25	334	426	601	576	0
Gm5741	484.25	467	540	452	478	0
Fkbp15	484.25	339	497	474	627	0
Eif1ax	484.25	278	602	553	504	0
Dhps	484.25	467	540	452	478	0
Ypel2	484.0	383	545	524	484	0
Rpusd1	484.0	290	554	568	524	0
Cox7a2	484.0	536	641	306	453	0
Chtf18	484.0	290	554	568	524	0
Ebag9	483.75	349	410	576	600	0
Dync2li1	483.75	1286	0	346	303	0
Ttf1	483.5	687	495	328	424	0
Dbr1	483.5	330	405	536	663	0
Tle3	483.25	562	604	370	397	0
Prps1l3	483.25	214	321	720	678	0
Mipol1	483.25	214	321	720	678	0
Ccnq	483.25	567	682	259	425	0
Lpar5	483.0	908	1024	0	0	0
H4c2	482.75	781	613	274	263	0
Tprgl	482.5	566	436	382	546	0
Polg	482.5	417	526	459	528	0
Mafa	482.5	1032	663	119	116	0
Rexo5	482.25	379	402	583	565	0
Psmf1	482.25	686	668	362	213	0
Eri2	482.25	379	402	583	565	0
9530068E07Rik	482.25	422	627	407	473	0
Ywhah	482.0	250	365	623	690	0
Tmem165	482.0	209	331	657	731	0
Smug1	482.0	564	337	577	450	0
Shc2	482.0	0	0	832	1096	0
Ctr9	482.0	435	396	604	493	0
H3f3a	481.75	196	560	618	553	0
Zfp94	481.5	542	663	320	401	0
Slc35b1	481.5	496	552	481	397	0
Prox2	481.5	238	307	799	582	0
Ppm1d	481.5	313	367	528	718	0
Dlst	481.5	238	307	799	582	0
Aff4	481.5	396	406	540	584	0
Rheb	481.25	247	620	456	602	0
Kdm4c	481.25	322	389	655	559	0
Hmga1b	481.25	689	554	242	440	0
Hmga1	481.25	689	554	242	440	0
1110004F10Rik	481.25	407	701	498	319	0
Naglu	481.0	718	267	502	437	0
Ralgapa2	480.75	313	920	376	314	0
Tnip2	480.5	363	298	492	769	0
Pex16	480.5	397	535	593	397	0
Large2	480.5	397	535	593	397	0
Dlat	480.5	582	731	262	347	0
Sike1	480.25	341	360	572	648	0
Mterf1b	480.25	350	511	361	699	0
Hoga1	480.25	151	1144	261	365	0
Drap1	480.25	432	490	477	522	0
AI837181	480.25	432	490	477	522	0
Nbeal1	480.0	234	217	676	793	0
Dnpep	480.0	346	670	482	422	0
Ccr10	480.0	291	274	634	721	0
Zfp469	479.75	0	0	824	1095	0
Taf7	479.75	217	494	723	485	0
Sgsm3	479.75	269	315	548	787	0
Map3k7	479.75	497	442	483	497	0
Irs2	479.75	383	633	541	362	0
Rab34	479.5	296	598	418	606	0
Capn7	479.5	270	564	653	431	0
Zfp386	479.25	462	511	507	437	0
Arhgap45	479.25	900	1017	0	0	0
Gxylt1	478.75	260	326	668	661	0
Eml4	478.75	135	324	655	801	0
Carnmt1	478.75	215	268	730	702	0
Gstt2	478.5	747	1045	0	122	0
Clta	478.5	454	868	365	227	0
Tmem242	478.25	540	878	224	271	0
Rhobtb2	478.25	166	381	617	749	0
Rbm8a	478.25	421	738	439	315	0
Met	478.25	161	0	907	845	0
Ints14	478.25	532	771	253	357	0
Cenpa	478.0	218	725	440	529	0
C77080	478.0	491	558	386	477	0
Phlda2	477.75	487	1249	0	175	0
Ovca2	477.75	666	865	198	182	0
Clybl	477.75	304	753	422	432	0
Cenpu	477.75	437	587	512	375	0
Casp6	477.75	472	569	454	416	0
Tdp2	477.5	501	354	474	581	0
Ldah	477.5	391	603	499	417	0
Jmjd1c	477.5	387	456	508	559	0
Cdk5r1	477.5	438	971	315	186	0
Acot13	477.5	501	354	474	581	0
Zfp821	477.25	499	667	432	311	0
Trappc11	477.25	336	376	533	664	0
Sytl3	477.25	424	421	550	514	0
Rwdd4a	477.25	336	376	533	664	0
Nrbf2	477.25	153	302	774	680	0
Ist1	477.25	499	667	432	311	0
Dact3	477.25	283	511	427	688	0
Ano6	477.25	437	344	564	564	0
St3gal4	477.0	159	273	771	705	0
Ninj1	477.0	266	803	479	360	0
Coro1c	477.0	226	305	558	819	0
Trim2	476.75	774	173	431	529	0
Sfxn1	476.75	475	419	437	576	0
Plekhh3	476.75	278	274	634	721	0
Bri3	476.75	151	445	593	718	0
Smarcb1	476.5	271	330	554	751	0
Mxra7	476.5	371	0	686	849	0
Itgb3bp	476.5	410	424	466	606	0
Efcab7	476.5	410	424	466	606	0
Dynll2	476.5	425	333	631	517	0
Cpped1	476.5	460	546	366	534	0
Zbtb45	476.25	479	415	486	525	0
Ttc39a	476.25	0	1091	275	539	0
