	source	target	weight	p_value
57664	JAK-STAT	C5orf24	-0.91147166	0.012732408
57665	JAK-STAT	JMY	-1.8074248	0.01273938
57666	JAK-STAT	FYN	-1.2391101	0.012742815
57667	JAK-STAT	CCDC88A	-0.6802579	0.012747315
57668	JAK-STAT	NAA40	-0.8657494	0.012780384
57669	JAK-STAT	SPATA48	-0.4315702	0.012848499
57670	JAK-STAT	PNLDC1	-0.459377	0.012880823
57671	JAK-STAT	APOBR	-0.48254257	0.012978691
57672	JAK-STAT	OR52K2	0.713058	0.013008269
57673	JAK-STAT	ZNF287	-0.33969918	0.013024212
57674	JAK-STAT	STX12	0.98093504	0.013044059
57675	JAK-STAT	EIF4B	-0.9013443	0.013061015
57676	JAK-STAT	HRG	-0.35815743	0.013077378
57677	JAK-STAT	IFT172	-0.9327076	0.01309306
57678	JAK-STAT	STXBP4	-0.61805	0.013095242
57679	JAK-STAT	CLRN3	-0.6435582	0.013097581
57680	JAK-STAT	BRS3	-0.30662867	0.0131839905
57681	JAK-STAT	DLEU1	-1.2545396	0.013253496
57682	JAK-STAT	FXR2	-0.4288214	0.0133100245
57683	JAK-STAT	FGD2	0.3938911	0.013313016
57684	JAK-STAT	TMX1	0.9138731	0.013404907
57685	JAK-STAT	B4GALT5	1.3479991	0.01343854
57686	JAK-STAT	TACC2	-0.6306698	0.013456048
57687	JAK-STAT	LAG3	0.73478836	0.013534119
57688	JAK-STAT	ANOS1	-0.72308487	0.013576163
57689	JAK-STAT	MRTFB	-0.56645435	0.0136645455
57690	JAK-STAT	TNFAIP1	0.8322035	0.013705754
57691	JAK-STAT	HSD3B1	-0.47929284	0.013743843
57692	JAK-STAT	AMBRA1	0.3098461	0.0138009945
57693	JAK-STAT	GNAO1	-0.3843548	0.0138660865
57694	JAK-STAT	STPG2	-0.4275893	0.013873436
57695	JAK-STAT	PPM1F	-0.4743498	0.01388675
57696	JAK-STAT	RPL36A	0.92578864	0.013950114
57697	JAK-STAT	EFHC2	-0.4586478	0.014023468
57698	JAK-STAT	DEFB115	-0.63211757	0.0140269585
57699	JAK-STAT	SLC23A2	-0.5823562	0.014044457
57700	JAK-STAT	CYP21A2	1.1897968	0.014051762
57701	JAK-STAT	NEMF	-0.6921299	0.014108062
57702	JAK-STAT	C12orf50	0.49229503	0.014112629
57703	JAK-STAT	ARHGAP45	-0.6035203	0.014120704
57704	JAK-STAT	HTR1A	-0.42931333	0.014136408
57705	JAK-STAT	TMPRSS11E	0.6165689	0.014161042
57706	JAK-STAT	CPEB2	1.2826813	0.01416921
57707	JAK-STAT	STRBP	-0.86415684	0.014239661
57708	JAK-STAT	EPHA4	-1.1562736	0.014256389
57709	JAK-STAT	SLC2A4RG	-0.6513937	0.014257088
57710	JAK-STAT	LINC01560	-1.0059745	0.014295798
57711	JAK-STAT	OR8J1	-0.63889563	0.014303313
57712	JAK-STAT	TRADD	0.56863636	0.014379807
57713	JAK-STAT	RPAIN	-0.47276488	0.0144050615
57714	JAK-STAT	ZNF354C	-0.43719682	0.014416433
57715	JAK-STAT	PPP2R2A	0.7858796	0.014496122
57716	JAK-STAT	TPCN1	-0.6727602	0.014516766
57717	JAK-STAT	RALB	0.8864845	0.014536863
57718	JAK-STAT	CYB561D2	0.47863027	0.014547623
57719	JAK-STAT	LSP1	-0.5961362	0.01456993
57720	JAK-STAT	NHLRC2	-0.60068524	0.0145918075
57721	JAK-STAT	GPBP1	1.0300908	0.014600249
57722	JAK-STAT	BMAL2	1.204646	0.014643999
57723	JAK-STAT	NOCT	1.4277512	0.01464931
57724	JAK-STAT	PDE7A	-0.8495359	0.014651127
57725	JAK-STAT	NEBL	-0.5413565	0.014674096
57726	JAK-STAT	OSMR	1.3286065	0.0146745
57727	JAK-STAT	SARDH	-0.2827279	0.014685646
57728	JAK-STAT	CNGA1	-0.459328	0.014732681
57729	JAK-STAT	ARID1A	-0.532918	0.014737287
57730	JAK-STAT	UBTF	-0.60698694	0.014802532
57731	JAK-STAT	DTWD1	-0.6159064	0.014807722
57732	JAK-STAT	FAM111A	0.8245394	0.014847585
57733	JAK-STAT	PMAIP1	3.2138467	0.014931557
57734	JAK-STAT	DIXDC1	-0.6611488	0.014970443
57735	JAK-STAT	ATP6V1B2	0.8834045	0.014991739
57736	JAK-STAT	CD5	-0.38000196	0.015033561
57737	JAK-STAT	CFHR2	0.5182376	0.0150635475
57738	JAK-STAT	LRRIQ4	0.5899524	0.015102133
57739	JAK-STAT	PRKCQ	0.4394215	0.015177159
57740	JAK-STAT	NKAIN3	-0.4660217	0.015209941
57741	JAK-STAT	FAM216B	-0.4468281	0.015211721
57742	JAK-STAT	RIPK3	0.717264	0.015212817
57743	JAK-STAT	HAVCR2	0.673063	0.015223902
57744	JAK-STAT	SPAG17	-0.40588796	0.0152708385
57745	JAK-STAT	ESPNL	0.44011965	0.015282359
57746	JAK-STAT	LFNG	-0.7742458	0.0154082095
57747	JAK-STAT	DLG1	-0.6288452	0.015452596
57748	JAK-STAT	XRRA1	-0.46512416	0.01548449
57749	JAK-STAT	CNGA2	0.53976756	0.015515824
57750	JAK-STAT	OR1E1	-0.3652464	0.0155819645
57751	JAK-STAT	NRBP1	0.64122295	0.01565658
57752	JAK-STAT	SNTG2	-0.3370033	0.015682075
57753	JAK-STAT	CEP83	-0.8500111	0.015699703
57754	JAK-STAT	SMARCC1	-0.6574563	0.015700633
57755	JAK-STAT	ATRX	-0.7589785	0.015733143
57756	JAK-STAT	MTURN	-0.99008214	0.015854042
57757	JAK-STAT	VIPR1	-0.94619966	0.015873853
57758	JAK-STAT	RILP	0.6777859	0.015907511
57759	JAK-STAT	NT5DC1	-0.89434373	0.01592417
57760	JAK-STAT	CFAP44	-0.70928574	0.015952645
57761	JAK-STAT	DIS3L	-1.3787713	0.015957477
57762	JAK-STAT	MUC1	1.5196496	0.015987271
57763	JAK-STAT	TMEM217	1.2963462	0.016030625
57764	JAK-STAT	ZNF875	-0.3878907	0.016110567
57765	JAK-STAT	ZNF33B	-0.69246805	0.016112344
57766	JAK-STAT	GHSR	0.3071223	0.016128302
57767	JAK-STAT	MYSM1	-0.65185547	0.016129304
57768	JAK-STAT	KYAT1	-0.4199033	0.016165828
57769	JAK-STAT	PSMA5	1.0075592	0.016177626
57770	JAK-STAT	DANCR	-2.9267197	0.016182065
57771	JAK-STAT	ABCC5	-0.66500366	0.016319007
57772	JAK-STAT	ULK2	-0.72193074	0.016345674
57773	JAK-STAT	CWH43	0.37822112	0.016535377
57774	JAK-STAT	SLC10A5	-1.5638254	0.01657324
57775	JAK-STAT	TSPAN32	-0.4679726	0.016588833
57776	JAK-STAT	SOGA1	-0.39638275	0.016649568
57777	JAK-STAT	SETD6	-0.8377611	0.016660405
57778	JAK-STAT	ZBTB37	-0.5873574	0.016669987
57779	JAK-STAT	CDPF1	-0.41660136	0.016676638
57780	JAK-STAT	ZNF439	-0.8818119	0.016694216
57781	JAK-STAT	FYTTD1	0.9377465	0.016698826
57782	JAK-STAT	PLLP	-1.0417761	0.016704611
57783	JAK-STAT	DXO	-0.4419828	0.016711658
57784	JAK-STAT	GOLGA6L6	0.5967538	0.016743882
57785	JAK-STAT	EFS	-0.4832065	0.0167547
57786	JAK-STAT	OR1L1	-0.6515538	0.016823342
57787	JAK-STAT	MAP3K8	2.0009022	0.016841592
57788	JAK-STAT	SH2D1A	0.33706385	0.016859006
57789	JAK-STAT	PSAPL1	0.5581776	0.016973848
57790	JAK-STAT	MRGPRE	-0.60983247	0.01697553
57791	JAK-STAT	KLK12	0.3568056	0.016989788
57792	JAK-STAT	FRAT2	-1.0650402	0.017129872
57793	JAK-STAT	DDX6	-0.6225768	0.017198117
57794	JAK-STAT	FLYWCH1	-0.53226906	0.017219804
57795	JAK-STAT	TRPC1	-0.79100955	0.01722423
57796	JAK-STAT	MAPKBP1	-0.4993885	0.017373087
57797	JAK-STAT	SH3GLB1	0.741195	0.017430717
57798	JAK-STAT	GPR182	-0.27802628	0.017493695
57799	JAK-STAT	CBY1	-0.48731086	0.017502727
57800	JAK-STAT	RYR2	0.365338	0.017565958
57801	JAK-STAT	ZPLD1	0.5540352	0.017568255
57802	JAK-STAT	ALB	-0.3522637	0.017612228
57803	JAK-STAT	OSTN	0.667011	0.01761486
57804	JAK-STAT	CD28	0.38113457	0.017642753
57805	JAK-STAT	ZFAND1	-0.9420368	0.01767342
57806	JAK-STAT	BAZ1A	1.1644776	0.017696327
57807	JAK-STAT	AFG3L2	-0.45914677	0.017711086
57808	JAK-STAT	SFMBT2	0.9871223	0.017744893
57809	JAK-STAT	RAB22A	-0.66729707	0.017789962
57810	JAK-STAT	TMEM255B	0.7283628	0.017833345
57811	JAK-STAT	ZNF577	-0.5035564	0.01786772
57812	JAK-STAT	SLFN12L	0.9821468	0.017870864
57813	JAK-STAT	NFE2L3	1.365825	0.01794543
57814	JAK-STAT	FUT10	-0.5105204	0.017996898
57815	JAK-STAT	SPTA1	-0.37698153	0.018127156
57816	JAK-STAT	CARD6	1.7556295	0.018188423
57817	JAK-STAT	ACACB	-0.67118007	0.018213231
57818	JAK-STAT	PHC1	-0.65172035	0.018230608
57819	JAK-STAT	CLDN22	-0.51823485	0.018265994
57820	JAK-STAT	GRAP	-0.46824977	0.018269723
57821	JAK-STAT	NBPF1	-0.8658773	0.018318908
57822	JAK-STAT	R3HDM1	-0.46270174	0.018341208
57823	JAK-STAT	HSF2BP	-0.782754	0.018348066
57824	JAK-STAT	ODAD3	0.50677043	0.018416686
57825	JAK-STAT	SLC17A1	-0.29229742	0.018524373
57826	JAK-STAT	UBN2	-0.6634326	0.018587928
57827	JAK-STAT	DPH5	-0.8300709	0.018649826
57828	JAK-STAT	CKAP4	0.79701257	0.018741453
57829	JAK-STAT	MAGI1	-0.33171186	0.018772924
57830	JAK-STAT	PTPN6	0.8226003	0.018834759
57831	JAK-STAT	KLHDC8A	-0.33126888	0.01894474
57832	JAK-STAT	COLEC10	-0.46658772	0.019072615
57833	JAK-STAT	GYPB	-0.2563763	0.019099368
57834	JAK-STAT	LYRM7	-1.2860819	0.019115938
57835	JAK-STAT	BCL6	1.3409586	0.019144071
57836	JAK-STAT	GARNL3	-0.31421146	0.019152632
57837	JAK-STAT	PABPC1	-0.47557834	0.019159298
57838	JAK-STAT	GTF2F1	0.46354425	0.019226383
57839	JAK-STAT	TNIP3	2.3147376	0.019276543
57840	JAK-STAT	MTERF2	-1.1238681	0.019290458
57841	JAK-STAT	WIPF3	-0.46215367	0.019331414
57842	JAK-STAT	PPOX	-0.4874575	0.019363895
57843	JAK-STAT	ACOXL	0.36355427	0.019371653
57844	JAK-STAT	MAGEH1	-0.64722246	0.019386949
57845	JAK-STAT	ISL1	-0.774331	0.019401222
57846	JAK-STAT	TAS2R4	-0.5000214	0.019447131
57847	JAK-STAT	ERF	-0.50330764	0.019450413
57848	JAK-STAT	PTPN4	-0.5716394	0.019504564
57849	JAK-STAT	ABHD10	-0.9810469	0.019543702
57850	JAK-STAT	CXCR6	0.31450665	0.019650327
57851	JAK-STAT	NUDT13	-0.51049954	0.01965876
57852	JAK-STAT	ZNRF2	0.79446983	0.019660795
57853	JAK-STAT	NECAB3	-0.4564307	0.01968234
57854	JAK-STAT	C1orf141	-0.51600385	0.019734364
57855	JAK-STAT	ERICH3	0.53797096	0.019759974
57856	JAK-STAT	USP3	-0.8144376	0.01978669
57857	JAK-STAT	C20orf141	0.408399	0.0197981
57858	JAK-STAT	ENTPD2	-0.37027362	0.01986083
57859	JAK-STAT	ACAP3	-0.57272685	0.019919854
57860	JAK-STAT	OR6C65	0.624624	0.019932203
57861	JAK-STAT	PCYT1A	0.62779474	0.01995953
57862	JAK-STAT	GCNT3	0.7991809	0.020000124
57863	JAK-STAT	ADA2	-0.62054235	0.0200059
57864	JAK-STAT	ZNF483	-0.53293973	0.02013079
57865	JAK-STAT	LIN7B	-0.5643648	0.020148132
57866	JAK-STAT	TPR	-0.6268536	0.020173103
57867	JAK-STAT	CHRNA10	0.29483378	0.020187266
57868	JAK-STAT	PPIG	-0.61973864	0.020212548
57869	JAK-STAT	PACSIN2	-0.61351746	0.020233572
57870	JAK-STAT	MYOM1	-0.397793	0.020252472
57871	JAK-STAT	RPS16	-0.44444713	0.020260062
57872	JAK-STAT	SLC16A5	-0.64135647	0.020262254
57873	JAK-STAT	ANKRD30BL	0.7280593	0.020311309
57874	JAK-STAT	IFT81	-0.76789814	0.020311499
57875	JAK-STAT	SAMD1	-0.50574094	0.020393545
57876	JAK-STAT	MAGEC1	-0.42340586	0.020394517
57877	JAK-STAT	COL27A1	0.7877789	0.020415425
57878	JAK-STAT	NAV2	-1.0389096	0.020439431
57879	JAK-STAT	TLR2	1.3321688	0.020470807
57880	JAK-STAT	LARP6	-0.66897076	0.020546382
57881	JAK-STAT	ZNF114	1.2296678	0.02056367
57882	JAK-STAT	IL12A	0.8602427	0.020577041
57883	JAK-STAT	GPR83	-0.53109074	0.020636829
57884	JAK-STAT	ENOSF1	-0.64884055	0.020729499
57885	JAK-STAT	EFCAB10	-0.69528776	0.020750282
57886	JAK-STAT	ATP9B	-0.3478718	0.020757122
57887	JAK-STAT	KCNMA1	-0.56088835	0.020775465
57888	JAK-STAT	PDSS2	-0.32851514	0.020775745
57889	JAK-STAT	PAX4	-0.24197507	0.020788707
57890	JAK-STAT	GABPB2	-1.0082865	0.020833062
57891	JAK-STAT	DTHD1	-0.4110383	0.020843513
57892	JAK-STAT	IFI27L1	0.6465822	0.02092471
57893	JAK-STAT	CHIC1	-0.606118	0.02105612
57894	JAK-STAT	TEX15	-0.5331666	0.021098893
57895	JAK-STAT	RBM38	-0.8484717	0.021119632
57896	JAK-STAT	FARP1	-0.5875482	0.021152496
57897	JAK-STAT	C17orf98	-0.5882976	0.02116411
57898	JAK-STAT	SANBR	-0.6968743	0.021233186
57899	JAK-STAT	RPL15	-0.5150571	0.021416785
57900	JAK-STAT	HBS1L	-0.44091883	0.021435507
57901	JAK-STAT	DBF4B	0.4719855	0.021462789
57902	JAK-STAT	AADAC	-0.6065272	0.021550417
57903	JAK-STAT	ARSH	-0.6469287	0.021564268
57904	JAK-STAT	PNLIPRP2	-0.38607135	0.021567382
57905	JAK-STAT	ABCA8	-0.5009172	0.021575259
57906	JAK-STAT	PPM1L	-0.7639495	0.021599976
57907	JAK-STAT	CFAP77	-0.5883939	0.02162515
57908	JAK-STAT	VSIG1	-0.90748245	0.021630643
57909	JAK-STAT	SPATA16	0.37751567	0.021641066
57910	JAK-STAT	POMP	0.744427	0.021662094
57911	JAK-STAT	DHX57	-0.4306341	0.021677926
57912	JAK-STAT	PI4KA	-0.6046699	0.021689264
57913	JAK-STAT	EVI5	-0.48764643	0.02183623
57914	JAK-STAT	URI1	-0.46574274	0.021924613
57915	JAK-STAT	PLPPR2	-0.48974696	0.021926038
57916	JAK-STAT	ARID3C	0.5235384	0.021948067
57917	JAK-STAT	DAAM1	-1.1056907	0.0219702
57918	JAK-STAT	GSTA4	-1.0777054	0.02201179
57919	JAK-STAT	CEP85	-0.63770306	0.022040918
57920	JAK-STAT	ZNF529	-0.48416594	0.022047106
57921	JAK-STAT	ZNF844	-0.6277672	0.022079948
57922	JAK-STAT	ACADSB	-0.857285	0.022086078
57923	JAK-STAT	DEPTOR	-0.9820153	0.022144327
57924	JAK-STAT	FIGN	-1.1142253	0.0221587
57925	JAK-STAT	TDRD3	-0.57767785	0.022175483
57926	JAK-STAT	PDXDC2P	-1.2308974	0.022207353
57927	JAK-STAT	CD1A	-0.5405966	0.022231245
57928	JAK-STAT	FLRT2	-2.2632942	0.022233807
57929	JAK-STAT	MPHOSPH8	-0.61227626	0.022252407
57930	JAK-STAT	ZNF710	0.33682916	0.02231136
57931	JAK-STAT	SCGN	-0.3960117	0.02232648
57932	JAK-STAT	RFPL4B	-0.6237907	0.022348274
57933	JAK-STAT	SCAI	-0.68741924	0.02235461
57934	JAK-STAT	RGS13	0.4683713	0.022393215
57935	JAK-STAT	ERP44	0.38902134	0.022419786
57936	JAK-STAT	NPAT	-0.6613287	0.022427857
57937	JAK-STAT	CALHM5	0.6185251	0.02247797
57938	JAK-STAT	CNTF	-0.38230342	0.02253191
57939	JAK-STAT	ZNF552	-0.41822118	0.022532335
57940	JAK-STAT	SPIB	-0.38274658	0.022596635
57941	JAK-STAT	SNX30	-1.7146101	0.022635547
57942	JAK-STAT	HEG1	1.7558559	0.022640772
57943	JAK-STAT	MAP7D3	-0.4725245	0.02266104
57944	JAK-STAT	TAAR1	0.4784517	0.02266471
57945	JAK-STAT	KIAA1755	-0.36201432	0.022776557
57946	JAK-STAT	ARID2	-0.91445243	0.023009794
57947	JAK-STAT	GNMT	-0.48589832	0.023122359
57948	JAK-STAT	CDHR5	0.32689288	0.023173744
57949	JAK-STAT	MARCHF5	0.5768782	0.023228016
57950	JAK-STAT	ATXN7L3B	-0.586242	0.023249395
57951	JAK-STAT	RRN3P2	-0.89595574	0.023266666
57952	JAK-STAT	CD1B	-0.4137598	0.023297612
57953	JAK-STAT	ZBED10P	1.1058646	0.023368185
57954	JAK-STAT	HOMER2	-0.7875443	0.023408042
57955	JAK-STAT	MBNL3	-0.6879285	0.023462225
57956	JAK-STAT	EIF4EBP2	-0.58970016	0.023483329
57957	JAK-STAT	STK38	-0.6388825	0.023511827
57958	JAK-STAT	IRF4	0.7122026	0.023515344
57959	JAK-STAT	TCF7	-0.4472455	0.023539668
57960	JAK-STAT	TIMM21	-1.3610482	0.023646623
57961	JAK-STAT	RPL22	-0.4916997	0.023652606
57962	JAK-STAT	MPZL2	0.85749716	0.023750357
57963	JAK-STAT	IGSF9B	-0.32287267	0.023768509
57964	JAK-STAT	ZNF33A	-0.6791927	0.023813538
57965	JAK-STAT	EVI2B	-1.255934	0.02382043
57966	JAK-STAT	AHI1	-0.40984625	0.023828669
57967	JAK-STAT	AXIN2	-0.50246215	0.023859123
57968	JAK-STAT	STAC3	0.5596903	0.023893952
57969	JAK-STAT	PXMP4	-0.5433513	0.023930697
57970	JAK-STAT	ENTREP3	0.4875524	0.023999834
57971	JAK-STAT	ZNF599	-0.49564078	0.024009073
57972	JAK-STAT	PLCB2	-0.37882698	0.024018977
57973	JAK-STAT	HLF	-0.45277494	0.024033653
57974	JAK-STAT	COPE	0.39379916	0.024050094
57975	JAK-STAT	THEM4	-0.919516	0.024054604
57976	JAK-STAT	CIBAR1	-0.6717348	0.02415526
57977	JAK-STAT	FBRSL1	-0.44284028	0.02416862
57978	JAK-STAT	CNPY3	-0.6629739	0.024194192
57979	JAK-STAT	USF3	-0.52614576	0.02431074
57980	JAK-STAT	ECM2	-0.6909806	0.02433729
57981	JAK-STAT	FRMD1	0.2945332	0.024400016
57982	JAK-STAT	KIAA0825	-0.47621426	0.02440621
57983	JAK-STAT	GCH1	3.4256246	0.024541281
57984	JAK-STAT	SMARCAL1	0.5733672	0.024575848
57985	JAK-STAT	DLGAP2	-0.2653147	0.024718309
57986	JAK-STAT	DNAH11	-0.4114187	0.0247249
57987	JAK-STAT	VAMP1	-0.6146801	0.024752025
57988	JAK-STAT	SLC37A3	1.1718942	0.024760006
57989	JAK-STAT	LCN9	-0.6108598	0.02481238
57990	JAK-STAT	TMUB2	0.69576013	0.024836307
57991	JAK-STAT	GRAMD2B	1.1816272	0.024839649
57992	JAK-STAT	TAFA4	0.50669605	0.024879577
57993	JAK-STAT	TAAR9	-0.44498116	0.02488579
57994	JAK-STAT	GABRA5	0.34855083	0.024892183
57995	JAK-STAT	DENND5A	1.1263165	0.0249299
57996	JAK-STAT	TNFAIP8L1	-1.3706338	0.024940433
57997	JAK-STAT	ZNF34	-0.569852	0.02496257
57998	JAK-STAT	SLC28A3	0.6257551	0.025049834
57999	JAK-STAT	FAM102B	-0.7809465	0.02506184
58000	JAK-STAT	TXN	0.8416883	0.025094505
58001	JAK-STAT	TENT5C	0.9655679	0.02509893
58002	JAK-STAT	BTN2A1	0.49966335	0.025145954
58003	JAK-STAT	OGG1	-0.38786492	0.025151446
58004	JAK-STAT	SLC2A12	1.4968886	0.025172595
58005	JAK-STAT	SMIM21	-0.30848172	0.025181474
58006	JAK-STAT	QSER1	-0.59771866	0.025237927
58007	JAK-STAT	TRIM3	-0.31397265	0.025243664
58008	JAK-STAT	ANKRD42	-0.9649856	0.02531927
58009	JAK-STAT	ARG1	-0.39649978	0.025336055
58010	JAK-STAT	DELEC1	-0.32024172	0.025390048
58011	JAK-STAT	STAU1	0.48173544	0.02539157
58012	JAK-STAT	KRT26	-0.5663289	0.025440522
58013	JAK-STAT	MAN2A2	-0.63984156	0.02548236
58014	JAK-STAT	FAM161A	-0.7445369	0.025488578
58015	JAK-STAT	CSRNP2	0.81375927	0.025506098
58016	JAK-STAT	ZRANB3	-0.5454846	0.025523769
58017	JAK-STAT	FABP3	-0.6566776	0.025551025
58018	JAK-STAT	RASSF9	-0.5656169	0.025573824
58019	JAK-STAT	RPS6	-0.32644773	0.025614435
58020	JAK-STAT	GMCL1	-1.4886544	0.02561855
58021	JAK-STAT	AHSP	-0.326078	0.025640965
58022	JAK-STAT	FAM76A	0.49287513	0.025645554
58023	JAK-STAT	TNFSF13	0.756582	0.02566712
58024	JAK-STAT	PRDM2	-0.32284993	0.025670873
58025	JAK-STAT	C1QA	0.40857205	0.025681011
58026	JAK-STAT	ZNF587B	-0.93466747	0.025699582
58027	JAK-STAT	OR5M10	-0.9897739	0.025727974
58028	JAK-STAT	EMC7	0.5592822	0.025750035
58029	JAK-STAT	CCDC121	-0.6625483	0.025753088
58030	JAK-STAT	ZNF362	-0.5172237	0.02581237
58031	JAK-STAT	CEP95	-0.6883775	0.025880056
58032	JAK-STAT	CDC42SE2	0.8371323	0.025880925
58033	JAK-STAT	KBTBD6	-1.4509348	0.025920076
58034	JAK-STAT	CEP41	-0.3602957	0.025942523
58035	JAK-STAT	B4GALNT3	0.34625164	0.02599696
58036	JAK-STAT	B3GNT2	0.7123527	0.026007952
58037	JAK-STAT	ADGRE4P	-1.3040128	0.026050422
58038	JAK-STAT	TAS2R60	-0.658123	0.026070667
58039	JAK-STAT	APOA1	0.3173681	0.026159707
58040	JAK-STAT	OVOL2	-0.51708406	0.026177326
58041	JAK-STAT	PHF3	-0.6938914	0.026285058
58042	JAK-STAT	PKP4	-0.6526798	0.026299424
58043	JAK-STAT	SELL	0.9455018	0.026327055
58044	JAK-STAT	XP32	0.29801488	0.026406681
58045	JAK-STAT	CYP2R1	-0.5594305	0.026410522
58046	JAK-STAT	ZNF615	-1.0109774	0.026427772
58047	JAK-STAT	RITA1	-0.60153544	0.026442885
58048	JAK-STAT	SYBU	-1.0224793	0.02646487
58049	JAK-STAT	CYP2U1	-0.7370395	0.026490584
58050	JAK-STAT	PLA2G12A	-0.855957	0.026527612
58051	JAK-STAT	ZNF780B	-0.46170124	0.026550839
58052	JAK-STAT	RPS23	-0.48243156	0.026586594
58053	JAK-STAT	PASK	-0.6056958	0.026613228
58054	JAK-STAT	SEPTIN14P20	0.73207164	0.026686551
58055	JAK-STAT	SLC4A5	-0.2848615	0.02668786
58056	JAK-STAT	CAPN7	-0.6947508	0.026704634
58057	JAK-STAT	SSTR2	0.55956364	0.026745126
58058	JAK-STAT	CLNK	0.29300287	0.02676736
58059	JAK-STAT	TMEM74	-0.40895915	0.0268199
58060	JAK-STAT	CLEC4G	0.69232106	0.026870241
58061	JAK-STAT	OAF	0.61854047	0.026948655
58062	JAK-STAT	TEX46	-0.62389034	0.026957469
58063	JAK-STAT	LUC7L3	-0.5576412	0.026965009
58064	JAK-STAT	VRK2	0.7247161	0.02699707
58065	JAK-STAT	EURL	1.0537457	0.02701915
58066	JAK-STAT	CSF3R	-0.38244048	0.02703558
58067	JAK-STAT	LARS2	0.67333096	0.027049387
58068	JAK-STAT	MFSD4B	-0.5771084	0.02710132
58069	JAK-STAT	ADAL	-0.5299083	0.027124463
58070	JAK-STAT	DYRK2	-0.71926075	0.027196346
58071	JAK-STAT	STOM	0.83997726	0.027206017
58072	JAK-STAT	UFL1	-0.57402396	0.027226623
58073	JAK-STAT	CCDC112	-0.83217245	0.02729301
58074	JAK-STAT	SETX	0.6041073	0.027301835
58075	JAK-STAT	NSMAF	-0.49860087	0.027301837
58076	JAK-STAT	GTF2E2	0.5424955	0.027332282
58077	JAK-STAT	ICE2	-0.63081986	0.027365388
58078	JAK-STAT	OR4X1	0.5344167	0.027440855
58079	JAK-STAT	ATL2	-0.8989488	0.027448846
58080	JAK-STAT	GSDMB	0.6256914	0.027472908
58081	JAK-STAT	S100A13	0.4195566	0.027504807
58082	JAK-STAT	PIK3R2	-0.45709425	0.027522752
58083	JAK-STAT	ZNF345	-0.5552935	0.02758258
58084	JAK-STAT	ZNF234	-0.55592936	0.027593682
58085	JAK-STAT	DOCK1	-0.38206783	0.02768137
58086	JAK-STAT	CDC42BPA	-0.43053398	0.027697219
58087	JAK-STAT	LRPPRC	-0.56456053	0.027733684
58088	JAK-STAT	CDON	-0.44689184	0.027802454
58089	JAK-STAT	PCBP4	-0.57327545	0.02781479
58090	JAK-STAT	CHRD	0.29888964	0.027953917
58091	JAK-STAT	STAG1	-0.61049724	0.02807292
58092	JAK-STAT	CDH26	0.3742699	0.028091138
58093	JAK-STAT	TSHZ1	-1.5421548	0.028117524
58094	JAK-STAT	CIR1	0.7989877	0.028119082
58095	JAK-STAT	ZNF566	-1.3350605	0.028227642
58096	JAK-STAT	AP5B1	0.7379698	0.028300336
58097	JAK-STAT	TLR5	-0.63233674	0.028371375
58098	JAK-STAT	CNTN1	-0.8073954	0.028390655
58099	JAK-STAT	OPA1	-0.52100646	0.028428793
58100	JAK-STAT	GSAP	1.3197877	0.028563665
58101	JAK-STAT	EIF3F	-0.3761959	0.028585922
58102	JAK-STAT	OR4X2	0.58969545	0.028608091
58103	JAK-STAT	ARL14EP	-0.92124546	0.02864819
58104	JAK-STAT	CYP4F22	0.48510507	0.028717715
58105	JAK-STAT	KLF17	0.37564003	0.028727902
58106	JAK-STAT	PLEKHF1	0.8078017	0.0288487
58107	JAK-STAT	SOX6	-0.65348935	0.028866215
58108	JAK-STAT	ELMOD2	-0.5112378	0.028900975
58109	JAK-STAT	MECP2	-0.39837086	0.029135495
58110	JAK-STAT	MICB	1.3669732	0.029139113
58111	JAK-STAT	PSMA1	0.57486963	0.029175455
58112	JAK-STAT	PRPF8	-0.59464514	0.029218484
58113	JAK-STAT	ATRN	-0.65207887	0.029250676
58114	JAK-STAT	ATXN7	0.56770754	0.029266007
58115	JAK-STAT	C2orf92	-0.80999136	0.029370852
58116	JAK-STAT	KIF2B	-0.44637525	0.02939437
58117	JAK-STAT	AMELY	-0.2771863	0.02954386
58118	JAK-STAT	UBE2Z	0.58893526	0.029615037
58119	JAK-STAT	BRICD5	-0.48030534	0.029740328
58120	JAK-STAT	SLC6A1	-0.3864023	0.029765725
58121	JAK-STAT	ASXL2	-0.5159611	0.029787054
58122	JAK-STAT	MPP1	-0.66524994	0.029799813
58123	JAK-STAT	CATR1	0.3424703	0.029901981
58124	JAK-STAT	TAS2R43	-0.6371479	0.02992169
58125	JAK-STAT	CLDN9	-0.37723622	0.029940812
58126	JAK-STAT	DUXA	0.61087596	0.030026384
58127	JAK-STAT	BCKDHB	-0.71910185	0.030061139
58128	JAK-STAT	ZNF91	-0.6098071	0.030070256
58129	JAK-STAT	GPR37	0.81283283	0.030078575
58130	JAK-STAT	PDGFRL	1.3327441	0.030117359
58131	JAK-STAT	DDX50	-0.4935028	0.03011923
58132	JAK-STAT	KLF6	1.4440538	0.03013458
58133	JAK-STAT	ROR1	-0.8286883	0.030135337
58134	JAK-STAT	BBX	0.76793826	0.030135581
58135	JAK-STAT	MYCL	-0.62423885	0.030140687
58136	JAK-STAT	UBL3	-1.0643616	0.030199796
