"tf"	"confidence"	"target"	"mor"
"110224"	"HOXD8"	"E"	"ARHGEF15"	1
"110225"	"HOXD8"	"E"	"ARMC8"	1
"110226"	"HOXD8"	"E"	"ARPP21"	1
"110227"	"HOXD8"	"E"	"ATF6B"	1
"110228"	"HOXD8"	"E"	"ATF7IP2"	1
"110229"	"HOXD8"	"E"	"ATG7"	1
"110230"	"HOXD8"	"E"	"ATMIN"	1
"110231"	"HOXD8"	"E"	"ATP1A2"	1
"110232"	"HOXD8"	"E"	"ATP6V0A1"	1
"110233"	"HOXD8"	"E"	"B3GALT5"	1
"110234"	"HOXD8"	"E"	"BANF1"	1
"110235"	"HOXD8"	"E"	"BATF2"	1
"110236"	"HOXD8"	"E"	"BAZ1A"	1
"110237"	"HOXD8"	"E"	"BCAS4"	1
"110238"	"HOXD8"	"E"	"BEGAIN"	1
"110239"	"HOXD8"	"E"	"BFAR"	1
"110240"	"HOXD8"	"E"	"BHLHE40"	1
"110241"	"HOXD8"	"E"	"BMP2K"	1
"110242"	"HOXD8"	"E"	"BMX"	1
"110243"	"HOXD8"	"E"	"BNC2"	1
"110244"	"HOXD8"	"E"	"BPIFC"	1
"110245"	"HOXD8"	"E"	"C1QTNF3"	1
"110246"	"HOXD8"	"E"	"C9orf40"	1
"110247"	"HOXD8"	"E"	"CALHM2"	1
"110248"	"HOXD8"	"E"	"CARD6"	1
"110249"	"HOXD8"	"E"	"CASZ1"	1
"110250"	"HOXD8"	"E"	"CAV2"	1
"110251"	"HOXD8"	"E"	"CBWD5"	1
"110252"	"HOXD8"	"E"	"CC2D2A"	1
"110253"	"HOXD8"	"E"	"CCDC116"	1
"110254"	"HOXD8"	"E"	"CCDC150"	1
"110255"	"HOXD8"	"E"	"CCDC168"	1
"110256"	"HOXD8"	"E"	"CCDC66"	1
"110257"	"HOXD8"	"E"	"CCDC83"	1
"110258"	"HOXD8"	"E"	"CD320"	1
"110259"	"HOXD8"	"E"	"CD84"	1
"110260"	"HOXD8"	"E"	"CDC42BPA"	1
"110261"	"HOXD8"	"E"	"CDH6"	1
"110262"	"HOXD8"	"E"	"CDK15"	1
"110263"	"HOXD8"	"E"	"CDS2"	1
"110264"	"HOXD8"	"E"	"CENPF"	1
"110265"	"HOXD8"	"E"	"CER1"	1
"110266"	"HOXD8"	"E"	"CFAP44"	1
"110267"	"HOXD8"	"E"	"CFAP69"	1
"110268"	"HOXD8"	"E"	"CHMP7"	1
"110269"	"HOXD8"	"E"	"CHRM5"	1
"110270"	"HOXD8"	"E"	"CLDN5"	1
"110271"	"HOXD8"	"E"	"CLEC14A"	1
"110272"	"HOXD8"	"E"	"CLEC17A"	1
"110273"	"HOXD8"	"E"	"CLEC1A"	1
"110274"	"HOXD8"	"E"	"CLEC7A"	1
"110275"	"HOXD8"	"E"	"CLIC2"	1
"110276"	"HOXD8"	"E"	"CLIP1"	1
"110277"	"HOXD8"	"E"	"CLNK"	1
"110278"	"HOXD8"	"E"	"CLPB"	1
"110279"	"HOXD8"	"E"	"CMTM3"	1
"110280"	"HOXD8"	"E"	"CNGA3"	1
"110281"	"HOXD8"	"E"	"CNRIP1"	1
"110282"	"HOXD8"	"E"	"CNTLN"	1
"110283"	"HOXD8"	"E"	"CNTN4"	1
"110284"	"HOXD8"	"E"	"CNTN5"	1
"110285"	"HOXD8"	"E"	"CNTROB"	1
"110286"	"HOXD8"	"E"	"COL5A2"	1
"110287"	"HOXD8"	"E"	"COMP"	1
"110288"	"HOXD8"	"E"	"COQ8B"	1
"110289"	"HOXD8"	"E"	"CORIN"	1
"110290"	"HOXD8"	"E"	"CPT1C"	1
"110291"	"HOXD8"	"E"	"CRB1"	1
"110292"	"HOXD8"	"E"	"CUL3"	1
"110293"	"HOXD8"	"E"	"CYP4F2"	1
"110294"	"HOXD8"	"E"	"CYP7A1"	1
"110295"	"HOXD8"	"E"	"CYTH3"	1
"110296"	"HOXD8"	"E"	"CYYR1"	1
"110297"	"HOXD8"	"E"	"DDX60"	1
"110298"	"HOXD8"	"E"	"DEFB112"	1
"110299"	"HOXD8"	"E"	"DEFB114"	1
"110300"	"HOXD8"	"E"	"DEFB119"	1
"110301"	"HOXD8"	"E"	"DHX15"	1
"110302"	"HOXD8"	"E"	"DIPK2B"	1
"110303"	"HOXD8"	"E"	"DMTF1"	1
"110304"	"HOXD8"	"E"	"DNAH8"	1
"110305"	"HOXD8"	"E"	"DNAH9"	1
"110306"	"HOXD8"	"E"	"DOK5"	1
"110307"	"HOXD8"	"E"	"DRD1"	1
"110308"	"HOXD8"	"E"	"DSTYK"	1
"110309"	"HOXD8"	"E"	"DTNA"	1
"110310"	"HOXD8"	"E"	"DYNC2LI1"	1
"110311"	"HOXD8"	"E"	"DZANK1"	1
"110312"	"HOXD8"	"E"	"ECD"	1
"110313"	"HOXD8"	"E"	"ECSCR"	1
"110314"	"HOXD8"	"E"	"EDA"	1
"110315"	"HOXD8"	"E"	"EDEM2"	1
"110316"	"HOXD8"	"E"	"EDIL3"	1
"110317"	"HOXD8"	"E"	"EEF1E1"	1
"110318"	"HOXD8"	"E"	"EFCAB3"	1
"110319"	"HOXD8"	"E"	"EFEMP1"	1
"110320"	"HOXD8"	"E"	"EGFL7"	1
"110321"	"HOXD8"	"E"	"EGLN1"	1
"110322"	"HOXD8"	"E"	"EIF2S1"	1
"110323"	"HOXD8"	"E"	"ELAC2"	1
"110324"	"HOXD8"	"E"	"EMCN"	1
"110325"	"HOXD8"	"E"	"EML4"	1
"110326"	"HOXD8"	"E"	"EMX2"	1
"110327"	"HOXD8"	"E"	"ENPP2"	1
"110328"	"HOXD8"	"E"	"ENPP4"	1
"110329"	"HOXD8"	"E"	"ESCO2"	1
"110330"	"HOXD8"	"E"	"EXD1"	1
"110331"	"HOXD8"	"E"	"FABP2"	1
"110332"	"HOXD8"	"E"	"FAM120AOS"	1
"110333"	"HOXD8"	"E"	"FAM214A"	1
"110334"	"HOXD8"	"E"	"FAM240A"	1
"110335"	"HOXD8"	"E"	"FANCA"	1
"110336"	"HOXD8"	"E"	"FGD5"	1
"110337"	"HOXD8"	"E"	"FITM2"	1
"110338"	"HOXD8"	"E"	"FKBP9"	1
"110339"	"HOXD8"	"E"	"FLI1"	1
"110340"	"HOXD8"	"E"	"FLT4"	1
"110341"	"HOXD8"	"E"	"FMN2"	1
"110342"	"HOXD8"	"E"	"FN1"	1
"110343"	"HOXD8"	"E"	"FOCAD"	1
"110344"	"HOXD8"	"E"	"FOXP1"	1
"110345"	"HOXD8"	"E"	"FRMPD1"	1
"110346"	"HOXD8"	"E"	"FUT2"	1
"110347"	"HOXD8"	"E"	"FZR1"	1
"110348"	"HOXD8"	"E"	"GALNT1"	1
"110349"	"HOXD8"	"E"	"GBA3"	1
"110350"	"HOXD8"	"E"	"GDA"	1
"110351"	"HOXD8"	"E"	"GFM1"	1
"110352"	"HOXD8"	"E"	"GIMD1"	1
"110353"	"HOXD8"	"E"	"GIPC2"	1
"110354"	"HOXD8"	"E"	"GJA8"	1
"110355"	"HOXD8"	"E"	"GJB6"	1
"110356"	"HOXD8"	"E"	"GMDS"	1
"110357"	"HOXD8"	"E"	"GNG11"	1
"110358"	"HOXD8"	"E"	"GOLGA8H"	1
"110359"	"HOXD8"	"E"	"GOLGA8J"	1
"110360"	"HOXD8"	"E"	"GOLGA8M"	1
"110361"	"HOXD8"	"E"	"GOLGA8N"	1
"110362"	"HOXD8"	"E"	"GOLGA8O"	1
"110363"	"HOXD8"	"E"	"GOLGA8R"	1
"110364"	"HOXD8"	"E"	"GPD2"	1
"110365"	"HOXD8"	"E"	"GPHN"	1
"110366"	"HOXD8"	"E"	"GPR171"	1
"110367"	"HOXD8"	"E"	"GRIA1"	1
"110368"	"HOXD8"	"E"	"GRIK1"	1
"110369"	"HOXD8"	"E"	"GTF2E2"	1
"110370"	"HOXD8"	"E"	"GUF1"	1
"110371"	"HOXD8"	"E"	"H3C2"	1
"110372"	"HOXD8"	"E"	"HDAC6"	1
"110373"	"HOXD8"	"E"	"HECTD1"	1
"110374"	"HOXD8"	"E"	"HESX1"	1
"110375"	"HOXD8"	"E"	"HNRNPM"	1
"110376"	"HOXD8"	"E"	"HOXA3"	1
"110377"	"HOXD8"	"E"	"HOXA4"	1
"110378"	"HOXD8"	"E"	"HOXA5"	1
"110379"	"HOXD8"	"E"	"HOXB2"	1
"110380"	"HOXD8"	"E"	"HOXB6"	1
"110381"	"HOXD8"	"E"	"HOXB7"	1
"110382"	"HOXD8"	"E"	"HOXC4"	1
"110383"	"HOXD8"	"E"	"HOXC6"	1
"110384"	"HOXD8"	"E"	"HOXD10"	1
"110385"	"HOXD8"	"E"	"HTR3E"	1
"110386"	"HOXD8"	"E"	"HYAL1"	1
"110387"	"HOXD8"	"E"	"IDO2"	1
"110388"	"HOXD8"	"E"	"IGF2"	1
"110389"	"HOXD8"	"E"	"IKZF4"	1
"110390"	"HOXD8"	"E"	"IL17RD"	1
"110391"	"HOXD8"	"E"	"IL2RA"	1
"110392"	"HOXD8"	"E"	"IL36RN"	1
"110393"	"HOXD8"	"E"	"INO80B"	1
"110394"	"HOXD8"	"E"	"IPO11"	1
"110395"	"HOXD8"	"E"	"IRAK2"	1
"110396"	"HOXD8"	"E"	"IRX4"	1
"110397"	"HOXD8"	"E"	"ITLN2"	1
"110398"	"HOXD8"	"E"	"ITPRID2"	1
"110399"	"HOXD8"	"E"	"KANK3"	1
"110400"	"HOXD8"	"E"	"KAT14"	1
"110401"	"HOXD8"	"E"	"KATNAL1"	1
"110402"	"HOXD8"	"E"	"KBTBD11"	1
"110403"	"HOXD8"	"E"	"KCTD12"	1
"110404"	"HOXD8"	"E"	"KDM5A"	1
"110405"	"HOXD8"	"E"	"KIAA1549"	1
"110406"	"HOXD8"	"E"	"KIR2DS3"	1
"110407"	"HOXD8"	"E"	"KIR2DS4"	1
"110408"	"HOXD8"	"E"	"KLB"	1
"110409"	"HOXD8"	"E"	"KLF14"	1
"110410"	"HOXD8"	"E"	"KMT2E"	1
"110411"	"HOXD8"	"E"	"KRT23"	1
"110412"	"HOXD8"	"E"	"KRT28"	1
"110413"	"HOXD8"	"E"	"LARP4"	1
"110414"	"HOXD8"	"E"	"LDB2"	1
"110415"	"HOXD8"	"E"	"LGALS8"	1
"110416"	"HOXD8"	"E"	"LHFPL6"	1
"110417"	"HOXD8"	"E"	"LIPI"	1
"110418"	"HOXD8"	"E"	"LIPN"	1
"110419"	"HOXD8"	"E"	"LLPH"	1
"110420"	"HOXD8"	"E"	"LMO2"	1
"110421"	"HOXD8"	"E"	"LOXHD1"	1
"110422"	"HOXD8"	"E"	"LRRTM4"	1
"110423"	"HOXD8"	"E"	"LSM12"	1
"110424"	"HOXD8"	"E"	"LYG2"	1
"110425"	"HOXD8"	"E"	"MACROD2"	1
"110426"	"HOXD8"	"E"	"MAGI2"	1
"110427"	"HOXD8"	"E"	"MAP3K7CL"	1
"110428"	"HOXD8"	"E"	"MAPK8"	1
"110429"	"HOXD8"	"E"	"MDGA2"	1
"110430"	"HOXD8"	"E"	"MEIOB"	1
"110431"	"HOXD8"	"E"	"MEOX2"	1
"110432"	"HOXD8"	"E"	"MIR1915HG"	1
"110433"	"HOXD8"	"E"	"MLIP"	1
"110434"	"HOXD8"	"E"	"MMP8"	1
"110435"	"HOXD8"	"E"	"MMRN1"	1
"110436"	"HOXD8"	"E"	"MON2"	1
"110437"	"HOXD8"	"E"	"MORC4"	1
"110438"	"HOXD8"	"E"	"MPP2"	1
"110439"	"HOXD8"	"E"	"MPV17L"	1
"110440"	"HOXD8"	"E"	"MTHFR"	1
"110441"	"HOXD8"	"E"	"MYB"	1
"110442"	"HOXD8"	"E"	"MYCT1"	1
"110443"	"HOXD8"	"E"	"MYH3"	1
"110444"	"HOXD8"	"E"	"MYO6"	1
"110445"	"HOXD8"	"E"	"NAIP"	1
"110446"	"HOXD8"	"E"	"NANS"	1
"110447"	"HOXD8"	"E"	"NAPG"	1
"110448"	"HOXD8"	"E"	"NCOA5"	1
"110449"	"HOXD8"	"E"	"NCOR1"	1
"110450"	"HOXD8"	"E"	"NDNF"	1
"110451"	"HOXD8"	"E"	"NEK11"	1
"110452"	"HOXD8"	"E"	"NEUROG2"	1
"110453"	"HOXD8"	"E"	"NME4"	1
"110454"	"HOXD8"	"E"	"NONO"	1
"110455"	"HOXD8"	"E"	"NOVA1"	1
"110456"	"HOXD8"	"E"	"NOVA2"	1
"110457"	"HOXD8"	"E"	"NOX4"	1
"110458"	"HOXD8"	"E"	"NR2F2"	1
"110459"	"HOXD8"	"E"	"NRAS"	1
"110460"	"HOXD8"	"E"	"NRGN"	1
"110461"	"HOXD8"	"E"	"NRN1"	1
"110462"	"HOXD8"	"E"	"NT5C2"	1
"110463"	"HOXD8"	"E"	"NXN"	1
"110464"	"HOXD8"	"E"	"OAF"	1
"110465"	"HOXD8"	"E"	"OR10A6"	1
"110466"	"HOXD8"	"E"	"OR12D3"	1
"110467"	"HOXD8"	"E"	"OR2AT4"	1
"110468"	"HOXD8"	"E"	"OR2T1"	1
"110469"	"HOXD8"	"E"	"OR4D11"	1
"110470"	"HOXD8"	"E"	"OR52N4"	1
"110471"	"HOXD8"	"E"	"OR5F1"	1
"110472"	"HOXD8"	"E"	"OR7C2"	1
"110473"	"HOXD8"	"E"	"OSBPL1A"	1
"110474"	"HOXD8"	"E"	"PABPC5"	1
"110475"	"HOXD8"	"E"	"PAK3"	1
"110476"	"HOXD8"	"E"	"PALLD"	1
"110477"	"HOXD8"	"E"	"PALM"	1
"110478"	"HOXD8"	"E"	"PALMD"	1
"110479"	"HOXD8"	"E"	"PAPSS1"	1
"110480"	"HOXD8"	"E"	"PARD3"	1
"110481"	"HOXD8"	"E"	"PCDHB3"	1
"110482"	"HOXD8"	"E"	"PCDHB4"	1
"110483"	"HOXD8"	"E"	"PCDHGC3"	1
"110484"	"HOXD8"	"E"	"PCNX4"	1
"110485"	"HOXD8"	"E"	"PCOTH"	1
"110486"	"HOXD8"	"E"	"PCSK2"	1
"110487"	"HOXD8"	"E"	"PDE2A"	1
"110488"	"HOXD8"	"E"	"PICALM"	1
"110489"	"HOXD8"	"E"	"PKN2"	1
"110490"	"HOXD8"	"E"	"PLEKHA5"	1
"110491"	"HOXD8"	"E"	"PLPPR4"	1
"110492"	"HOXD8"	"E"	"PLS3"	1
"110493"	"HOXD8"	"E"	"PMCH"	1
"110494"	"HOXD8"	"E"	"POLR3B"	1
"110495"	"HOXD8"	"E"	"POSTN"	1
"110496"	"HOXD8"	"E"	"PPP1R8"	1
"110497"	"HOXD8"	"E"	"PPP3CC"	1
"110498"	"HOXD8"	"E"	"PRDX1"	1
"110499"	"HOXD8"	"E"	"PRKACB"	1
"110500"	"HOXD8"	"E"	"PRMT9"	1
"110501"	"HOXD8"	"E"	"PROX1"	1
"110502"	"HOXD8"	"E"	"PRR23A"	1
"110503"	"HOXD8"	"E"	"PTPN12"	1
"110504"	"HOXD8"	"E"	"PTPRO"	1
"110505"	"HOXD8"	"E"	"PTX4"	1
"110506"	"HOXD8"	"E"	"QPRT"	1
"110507"	"HOXD8"	"E"	"R3HDM2"	1
"110508"	"HOXD8"	"E"	"RAB11FIP5"	1
"110509"	"HOXD8"	"E"	"RABEP2"	1
"110510"	"HOXD8"	"E"	"RABGGTB"	1
"110511"	"HOXD8"	"E"	"RAF1"	1
"110512"	"HOXD8"	"E"	"RASIP1"	1
"110513"	"HOXD8"	"E"	"RASSF6"	1
"110514"	"HOXD8"	"E"	"RBM14"	1
"110515"	"HOXD8"	"E"	"RBM14-RBM4"	1
"110516"	"HOXD8"	"E"	"RECK"	1
"110517"	"HOXD8"	"E"	"RFFL"	1
"110518"	"HOXD8"	"E"	"RFTN2"	1
"110519"	"HOXD8"	"E"	"RHOJ"	1
"110520"	"HOXD8"	"E"	"RNASE2"	1
"110521"	"HOXD8"	"E"	"RNASE3"	1
"110522"	"HOXD8"	"E"	"RPA4"	1
"110523"	"HOXD8"	"E"	"RPP25"	1
"110524"	"HOXD8"	"E"	"RUNDC3B"	1
"110525"	"HOXD8"	"E"	"RUNX1T1"	1
"110526"	"HOXD8"	"E"	"SARM1"	1
"110527"	"HOXD8"	"E"	"SCN3B"	1
"110528"	"HOXD8"	"E"	"SCN7A"	1
"110529"	"HOXD8"	"E"	"SEC23B"	1
"110530"	"HOXD8"	"E"	"SEC24A"	1
"110531"	"HOXD8"	"E"	"SELL"	1
"110532"	"HOXD8"	"E"	"SEMA6A"	1
"110533"	"HOXD8"	"E"	"SENP1"	1
"110534"	"HOXD8"	"E"	"SEPTIN6"	1
"110535"	"HOXD8"	"E"	"SETD5"	1
"110536"	"HOXD8"	"E"	"SETDB2"	1
"110537"	"HOXD8"	"E"	"SGCB"	1
"110538"	"HOXD8"	"E"	"SGMS2"	1
"110539"	"HOXD8"	"E"	"SH3YL1"	1
"110540"	"HOXD8"	"E"	"SHANK3"	1
"110541"	"HOXD8"	"E"	"SHE"	1
"110542"	"HOXD8"	"E"	"SHROOM4"	1
"110543"	"HOXD8"	"E"	"SIGLEC10"	1
"110544"	"HOXD8"	"E"	"SIN3A"	1
"110545"	"HOXD8"	"E"	"SIT1"	1
"110546"	"HOXD8"	"E"	"SKAP2"	1
"110547"	"HOXD8"	"E"	"SLAMF1"	1
"110548"	"HOXD8"	"E"	"SLC11A2"	1
"110549"	"HOXD8"	"E"	"SLC17A7"	1
"110550"	"HOXD8"	"E"	"SLC25A4"	1
"110551"	"HOXD8"	"E"	"SLC35G2"	1
"110552"	"HOXD8"	"E"	"SLC52A1"	1
"110553"	"HOXD8"	"E"	"SLC5A12"	1
"110554"	"HOXD8"	"E"	"SLC6A2"	1
"110555"	"HOXD8"	"E"	"SLCO1A2"	1
"110556"	"HOXD8"	"E"	"SLF2"	1
"110557"	"HOXD8"	"E"	"SMARCAD1"	1
"110558"	"HOXD8"	"E"	"SMC6"	1
"110559"	"HOXD8"	"E"	"SMCHD1"	1
"110560"	"HOXD8"	"E"	"SMCO1"	1
"110561"	"HOXD8"	"E"	"SNCG"	1
"110562"	"HOXD8"	"E"	"SNTG2"	1
"110563"	"HOXD8"	"E"	"SNX13"	1
"110564"	"HOXD8"	"E"	"SNX14"	1
"110565"	"HOXD8"	"E"	"SOSTDC1"	1
"110566"	"HOXD8"	"E"	"SPANXN3"	1
"110567"	"HOXD8"	"E"	"SSC5D"	1
"110568"	"HOXD8"	"E"	"STARD9"	1
"110569"	"HOXD8"	"E"	"STXBP1"	1
"110570"	"HOXD8"	"E"	"SULT1A1"	1
"110571"	"HOXD8"	"E"	"SULT1C3"	1
"110572"	"HOXD8"	"E"	"SULT1E1"	1
"110573"	"HOXD8"	"E"	"SYNGR1"	1
"110574"	"HOXD8"	"E"	"SYNRG"	1
"110575"	"HOXD8"	"E"	"SYTL4"	1
"110576"	"HOXD8"	"E"	"TAB1"	1
"110577"	"HOXD8"	"E"	"TAFA2"	1
"110578"	"HOXD8"	"E"	"TAL1"	1
"110579"	"HOXD8"	"E"	"TAS2R19"	1
"110580"	"HOXD8"	"E"	"TATDN3"	1
"110581"	"HOXD8"	"E"	"TBX1"	1
"110582"	"HOXD8"	"E"	"TCF4"	1
"110583"	"HOXD8"	"E"	"TDRD10"	1
"110584"	"HOXD8"	"E"	"TEX47"	1
"110585"	"HOXD8"	"E"	"TFPI"	1
"110586"	"HOXD8"	"E"	"THSD1"	1
"110587"	"HOXD8"	"E"	"TIE1"	1
"110588"	"HOXD8"	"E"	"TLE3"	1
"110589"	"HOXD8"	"E"	"TLR2"	1
"110590"	"HOXD8"	"E"	"TMC5"	1
"110591"	"HOXD8"	"E"	"TMEM163"	1
"110592"	"HOXD8"	"E"	"TMEM181"	1
"110593"	"HOXD8"	"E"	"TMEM221"	1
"110594"	"HOXD8"	"E"	"TMEM225B"	1
"110595"	"HOXD8"	"E"	"TMEM236"	1
"110596"	"HOXD8"	"E"	"TMEM244"	1
"110597"	"HOXD8"	"E"	"TMEM35B"	1
"110598"	"HOXD8"	"E"	"TMOD3"	1
"110599"	"HOXD8"	"E"	"TMPRSS11D"	1
"110600"	"HOXD8"	"E"	"TMTC4"	1
"110601"	"HOXD8"	"E"	"TNFAIP8L3"	1
"110602"	"HOXD8"	"E"	"TRAFD1"	1
"110603"	"HOXD8"	"E"	"TRHDE"	1
"110604"	"HOXD8"	"E"	"TRIM22"	1
"110605"	"HOXD8"	"E"	"TRIP4"	1
"110606"	"HOXD8"	"E"	"TSGA10"	1
"110607"	"HOXD8"	"E"	"TSPAN3"	1
"110608"	"HOXD8"	"E"	"TSPAN7"	1
"110609"	"HOXD8"	"E"	"TUBAL3"	1
"110610"	"HOXD8"	"E"	"TULP4"	1
"110611"	"HOXD8"	"E"	"UBAP1"	1
"110612"	"HOXD8"	"E"	"UBR3"	1
"110613"	"HOXD8"	"E"	"USP53"	1
"110614"	"HOXD8"	"E"	"UTP14A"	1
"110615"	"HOXD8"	"E"	"UTRN"	1
"110616"	"HOXD8"	"E"	"VEGFC"	1
"110617"	"HOXD8"	"E"	"VEZT"	1
"110618"	"HOXD8"	"E"	"VIP"	1
"110619"	"HOXD8"	"E"	"VPS41"	1
"110620"	"HOXD8"	"E"	"VTN"	1
"110621"	"HOXD8"	"E"	"WAPL"	1
"110622"	"HOXD8"	"E"	"WDHD1"	1
"110623"	"HOXD8"	"E"	"WIPI2"	1
"110624"	"HOXD8"	"E"	"WWTR1"	1
"110625"	"HOXD8"	"E"	"XPOT"	1
"110626"	"HOXD8"	"E"	"YAP1"	1
"110627"	"HOXD8"	"E"	"YIPF4"	1
"110628"	"HOXD8"	"E"	"YTHDC1"	1
"110629"	"HOXD8"	"E"	"YWHAH"	1
"110630"	"HOXD8"	"E"	"ZFP37"	1
"110631"	"HOXD8"	"E"	"ZNF146"	1
"110632"	"HOXD8"	"E"	"ZNF280D"	1
"110633"	"HOXD8"	"E"	"ZNF510"	1
"110634"	"HOXD8"	"E"	"ZNF521"	1
"110635"	"HOXD8"	"E"	"ZNF541"	1
"110636"	"HOXD8"	"E"	"ZNF652"	1
"110637"	"HOXD8"	"E"	"ZNF677"	1
"110638"	"HOXD8"	"E"	"ZNF839"	1
"110639"	"HOXD8"	"E"	"ZSCAN22"	1
"110640"	"HOXD9"	"E"	"CDH1"	1
"110641"	"HOXD9"	"E"	"ABLIM3"	1
"110642"	"HOXD9"	"E"	"ACBD6"	1
"110643"	"HOXD9"	"E"	"ACSS1"	1
"110644"	"HOXD9"	"E"	"ACTRT3"	1
"110645"	"HOXD9"	"E"	"ADAMTS16"	1
"110646"	"HOXD9"	"E"	"ADAMTS19"	1
"110647"	"HOXD9"	"E"	"ADGB"	1
"110648"	"HOXD9"	"E"	"ADGRE5"	1
"110649"	"HOXD9"	"E"	"ADGRF4"	1
"110650"	"HOXD9"	"E"	"ADGRL2"	1
"110651"	"HOXD9"	"E"	"ADGRV1"	1
"110652"	"HOXD9"	"E"	"AGMO"	1
"110653"	"HOXD9"	"E"	"AIM2"	1
"110654"	"HOXD9"	"E"	"AJUBA"	1
"110655"	"HOXD9"	"E"	"AKAP13"	1
"110656"	"HOXD9"	"E"	"ANAPC4"	1
"110657"	"HOXD9"	"E"	"ANGEL2"	1
"110658"	"HOXD9"	"E"	"ANKEF1"	1
"110659"	"HOXD9"	"E"	"ANKHD1-EIF4EBP3"	1
"110660"	"HOXD9"	"E"	"ANKRD13A"	1
"110661"	"HOXD9"	"E"	"ANKRD18A"	1
"110662"	"HOXD9"	"E"	"ANKRD28"	1
"110663"	"HOXD9"	"E"	"ANKRD42"	1
"110664"	"HOXD9"	"E"	"AOAH"	1
"110665"	"HOXD9"	"E"	"APCS"	1
"110666"	"HOXD9"	"E"	"ARCN1"	1
"110667"	"HOXD9"	"E"	"ARF4"	1
"110668"	"HOXD9"	"E"	"ARL4A"	1
"110669"	"HOXD9"	"E"	"ARNT"	1
"110670"	"HOXD9"	"E"	"ATP8A2"	1
"110671"	"HOXD9"	"E"	"BEND5"	1
"110672"	"HOXD9"	"E"	"BPIFB1"	1
"110673"	"HOXD9"	"E"	"BTBD10"	1
"110674"	"HOXD9"	"E"	"BTBD7"	1
"110675"	"HOXD9"	"E"	"BTNL8"	1
"110676"	"HOXD9"	"E"	"C16orf82"	1
"110677"	"HOXD9"	"E"	"C17orf97"	1
"110678"	"HOXD9"	"E"	"C1orf131"	1
"110679"	"HOXD9"	"E"	"C1QTNF9B"	1
"110680"	"HOXD9"	"E"	"C2CD2"	1
"110681"	"HOXD9"	"E"	"C6orf118"	1
"110682"	"HOXD9"	"E"	"CACNA2D3"	1
"110683"	"HOXD9"	"E"	"CALD1"	1
"110684"	"HOXD9"	"E"	"CASP14"	1
"110685"	"HOXD9"	"E"	"CCDC141"	1
"110686"	"HOXD9"	"E"	"CCDC150"	1
"110687"	"HOXD9"	"E"	"CCDC66"	1
"110688"	"HOXD9"	"E"	"CCL21"	1
"110689"	"HOXD9"	"E"	"CCPG1"	1
"110690"	"HOXD9"	"E"	"CD24"	1
"110691"	"HOXD9"	"E"	"CD34"	1
"110692"	"HOXD9"	"E"	"CD84"	1
"110693"	"HOXD9"	"E"	"CDC42BPA"	1
"110694"	"HOXD9"	"E"	"CDC42EP5"	1
"110695"	"HOXD9"	"E"	"CDH12"	1
"110696"	"HOXD9"	"E"	"CDH17"	1
"110697"	"HOXD9"	"E"	"CDIN1"	1
"110698"	"HOXD9"	"E"	"CDK18"	1
"110699"	"HOXD9"	"E"	"CDK5RAP2"	1
"110700"	"HOXD9"	"E"	"CENPS"	1
"110701"	"HOXD9"	"E"	"CENPS-CORT"	1
"110702"	"HOXD9"	"E"	"CEP192"	1
"110703"	"HOXD9"	"E"	"CFHR1"	1
"110704"	"HOXD9"	"E"	"CHAF1A"	1
"110705"	"HOXD9"	"E"	"CHEK2"	1
"110706"	"HOXD9"	"E"	"CHIC1"	1
"110707"	"HOXD9"	"E"	"CHMP3"	1
"110708"	"HOXD9"	"E"	"CHP1"	1
"110709"	"HOXD9"	"E"	"CHST10"	1
"110710"	"HOXD9"	"E"	"CLASP2"	1
"110711"	"HOXD9"	"E"	"CLDN11"	1
"110712"	"HOXD9"	"E"	"CLDN5"	1
"110713"	"HOXD9"	"E"	"CLEC10A"	1
"110714"	"HOXD9"	"E"	"CLIC5"	1
"110715"	"HOXD9"	"E"	"CLUAP1"	1
"110716"	"HOXD9"	"E"	"CMTM7"	1
"110717"	"HOXD9"	"E"	"CNEP1R1"	1
"110718"	"HOXD9"	"E"	"CNNM1"	1
"110719"	"HOXD9"	"E"	"CNTN6"	1
"110720"	"HOXD9"	"E"	"COL17A1"	1
"110721"	"HOXD9"	"E"	"COL1A2"	1
"110722"	"HOXD9"	"E"	"COL28A1"	1
"110723"	"HOXD9"	"E"	"COL4A5"	1
"110724"	"HOXD9"	"E"	"COL5A1"	1
"110725"	"HOXD9"	"E"	"COL6A3"	1
"110726"	"HOXD9"	"E"	"COL8A1"	1
"110727"	"HOXD9"	"E"	"COP1"	1
"110728"	"HOXD9"	"E"	"CREM"	1
"110729"	"HOXD9"	"E"	"CSRP1"	1
"110730"	"HOXD9"	"E"	"CXCL9"	1
"110731"	"HOXD9"	"E"	"CYP11B1"	1
"110732"	"HOXD9"	"E"	"DARS1"	1
"110733"	"HOXD9"	"E"	"DCAF15"	1
"110734"	"HOXD9"	"E"	"DDI1"	1
"110735"	"HOXD9"	"E"	"DDX42"	1
"110736"	"HOXD9"	"E"	"DDX52"	1
"110737"	"HOXD9"	"E"	"DDX60"	1
"110738"	"HOXD9"	"E"	"DEPDC5"	1
"110739"	"HOXD9"	"E"	"DHX32"	1
"110740"	"HOXD9"	"E"	"DHX38"	1
"110741"	"HOXD9"	"E"	"DIAPH3"	1
